55255
4
engrpm,800,1800,100,10;EGRkgph,0,200,20,11;MSPhum,40,80,4,12;EngTq,0,1400,140,13
Iteration,Year,Month,Day,Latitude,Longitude,RelativeError,NOxTheoryppm,AbsError,pass,engrpm,EGRkgph,MSPhum,EngTq
3522435721,2015,8,14,44.9051,-93.1875,38.5563,117.338,31.5648,11,6,2,2,0
3522435722,2015,8,14,44.905,-93.1875,46.5452,206.421,37.8676,11,6,2,2,1
3522435723,2015,8,14,44.9049,-93.1875,32.7785,312.787,134.17,11,6,2,2,2
3522435724,2015,8,14,44.9047,-93.1875,9.43664,503.613,254.937,11,5,3,2,4
3522435725,2015,8,14,44.9046,-93.1875,25.8292,380.682,13.3157,11,2,2,2,2
3522435726,2015,8,14,44.9045,-93.1875,21.9943,265.132,77.6339,11,2,4,2,1
3522435727,2015,8,14,44.9043,-93.1875,1.99897,344.564,86.8996,11,3,3,2,1
3522435728,2015,8,14,44.9042,-93.1875,18.4516,224.018,21.8513,11,6,3,2,0
3522435731,2015,8,14,44.9038,-93.1875,106.557,124.919,62.59,11,6,3,2,1
3522435733,2015,8,14,44.9035,-93.1875,60.441,249.57,57.648,11,6,2,2,0
3522435734,2015,8,14,44.9034,-93.1875,71.937,85.4406,228.659,11,5,2,2,0
3522435738,2015,8,14,44.9029,-93.1875,1123.89,506.019,490.932,11,6,2,2,4
3522435740,2015,8,14,44.9027,-93.1875,9.63754,554.619,319.375,11,9,9,2,6
3522435741,2015,8,14,44.9025,-93.1875,37.9714,495.254,319.748,11,8,9,2,4
3522435742,2015,8,14,44.9024,-93.1875,49.4957,459.315,287.896,11,5,5,2,5
3522435756,2015,8,14,44.9016,-93.1875,42.7505,649.817,46.8276,11,3,1,2,7
3522435757,2015,8,14,44.9016,-93.1875,21.4713,676.651,126.575,11,5,3,2,7
3522435758,2015,8,14,44.9016,-93.1874,7.82966,354.432,16.9541,11,7,3,2,2
3522435760,2015,8,14,44.9016,-93.1873,330.132,326.256,231.157,11,0,3,2,1
3522435777,2015,8,14,44.9016,-93.187,267.847,535.763,402.605,11,0,1,2,5
3522435778,2015,8,14,44.9016,-93.187,42.5589,640.64,174.19,11,3,0,2,6
3522435779,2015,8,14,44.9016,-93.187,2.8494,596.413,107.251,11,5,2,2,5
3522435780,2015,8,14,44.9016,-93.187,35.122,625.769,112.297,11,6,3,2,8
3522435781,2015,8,14,44.9016,-93.187,33.1126,725.612,339.165,11,10,9,2,9
3522435782,2015,8,14,44.9016,-93.1869,29.8314,651.822,325.364,11,7,8,2,8
3522435783,2015,8,14,44.9016,-93.1869,47.3142,635.601,345.902,11,3,6,2,7
3522435784,2015,8,14,44.9016,-93.1868,42.1066,749.257,184.069,11,2,1,2,8
3522435785,2015,8,14,44.9016,-93.1867,36.1501,747.682,312.251,11,2,1,2,8
3522435786,2015,8,14,44.9016,-93.1866,5.47011,815.262,44.0923,11,3,1,2,9
3522435787,2015,8,14,44.9016,-93.1865,67.4968,617.843,51.7368,11,4,3,2,10
3522435788,2015,8,14,44.9016,-93.1864,75.4153,609.169,147.128,11,5,5,2,10
3522435789,2015,8,14,44.9016,-93.1863,41.31,577.315,113.788,11,6,6,2,10
3522435790,2015,8,14,44.9016,-93.1862,57.497,653.364,292.433,11,3,6,2,9
3522435791,2015,8,14,44.9016,-93.186,4.74105,728.626,164.532,11,3,4,2,10
3522435792,2015,8,14,44.9016,-93.1859,2.86129,711.886,97.8845,11,4,3,2,10
3522435793,2015,8,14,44.9016,-93.1857,1.74749,642.54,82.0378,11,4,5,2,6
3522435794,2015,8,14,44.9016,-93.1855,22.9887,496.555,53.4271,11,5,3,2,7
3522435795,2015,8,14,44.9016,-93.1854,50.7237,497.93,124.684,11,5,1,2,9
3522435796,2015,8,14,44.9016,-93.1852,21.9691,416.003,199.797,11,6,4,2,5
3522435797,2015,8,14,44.9016,-93.185,1.56298,472.326,64.0714,11,6,6,2,6
3522435798,2015,8,14,44.9016,-93.1848,2.83324,503.554,125.426,11,6,5,2,6
3522435799,2015,8,14,44.9016,-93.1847,0.126236,431.912,82.3433,11,6,6,2,5
3522435800,2015,8,14,44.9016,-93.1845,4.27196,156.765,166.143,11,5,0,2,4
3522435801,2015,8,14,44.9016,-93.1843,148.88,494.783,353.258,11,2,2,2,6
3522435802,2015,8,14,44.9016,-93.1841,22.7796,606.442,69.7283,11,7,3,2,7
3522435803,2015,8,14,44.9016,-93.1839,14.9253,491.039,58.639,11,7,6,2,2
3522435821,2015,8,14,44.9016,-93.1824,253.856,549.919,406.123,11,0,0,2,5
3522435822,2015,8,14,44.9016,-93.1825,170.411,677.256,411.542,11,2,0,2,5
3522435823,2015,8,14,44.9016,-93.1824,12.0815,650.951,25.5926,11,5,2,2,7
3522435824,2015,8,14,44.9016,-93.1824,50.6594,676.382,160.131,11,4,3,2,8
3522435825,2015,8,14,44.9016,-93.1824,53.0034,705.728,241.042,11,6,4,2,9
3522435826,2015,8,14,44.9016,-93.1824,19.6128,650.389,245.312,11,9,9,2,9
3522435827,2015,8,14,44.9016,-93.1823,8.10224,631.548,293.467,11,10,12,2,8
3522435828,2015,8,14,44.9016,-93.1822,26.5823,793.057,496.413,11,5,6,2,9
3522435829,2015,8,14,44.9016,-93.1821,40.6415,791.726,447.936,11,2,2,2,9
3522435830,2015,8,14,44.9017,-93.182,31.788,723.823,254.284,11,3,2,2,9
3522435831,2015,8,14,44.9017,-93.1819,7.53681,791.947,71.747,11,3,2,2,10
3522435832,2015,8,14,44.9017,-93.1819,26.5095,778.888,90.0058,11,4,3,2,10
3522435833,2015,8,14,44.9017,-93.1818,41.2891,607.428,21.7394,11,4,4,2,10
3522435834,2015,8,14,44.9017,-93.1816,45.0036,611.219,124.04,11,5,5,2,10
3522435835,2015,8,14,44.9017,-93.1815,33.4728,580.183,156.6,11,6,8,2,10
3522435836,2015,8,14,44.9017,-93.1814,18.5643,673.938,285.67,11,7,9,2,10
3522435837,2015,8,14,44.9017,-93.1812,16.6683,674.306,364.846,11,8,12,2,10
3522435838,2015,8,14,44.9016,-93.1811,35.7178,634.257,362.216,11,4,7,2,8
3522435839,2015,8,14,44.9016,-93.1809,17.4672,599.647,146.522,11,4,6,2,6
3522435840,2015,8,14,44.9016,-93.1808,14.348,544.588,89.5373,11,4,4,2,4
3522435841,2015,8,14,44.9016,-93.1806,10.7301,515.729,80.4711,11,4,4,2,5
3522435842,2015,8,14,44.9016,-93.1804,14.599,613.448,152.797,11,5,4,2,6
3522435843,2015,8,14,44.9016,-93.1803,5.5023,251.147,121.723,11,5,2,2,1
3522435844,2015,8,14,44.9016,-93.1801,16.4333,263.501,7.65696,11,5,2,2,1
3522435845,2015,8,14,44.9016,-93.1799,8.01948,256.65,5.56024,11,5,2,2,1
3522435846,2015,8,14,44.9016,-93.1797,32.0335,201.831,69.9157,11,4,1,2,0
3522435849,2015,8,14,44.9015,-93.1793,482.708,372.1,340.394,11,7,4,2,4
3522435851,2015,8,14,44.9014,-93.179,54.2134,688.685,424.832,11,3,2,2,9
3522435852,2015,8,14,44.9014,-93.1788,1.55337,640.902,135.602,11,4,4,2,8
3522435853,2015,8,14,44.9014,-93.1787,9.88364,583.175,101.324,11,4,4,2,7
3522435854,2015,8,14,44.9014,-93.1785,8.74396,528.17,63.8982,11,4,4,2,6
3522435855,2015,8,14,44.9015,-93.1784,20.2627,480.101,72.2844,11,4,3,2,0
3522435920,2015,8,14,44.9016,-93.1774,12.5858,623.878,92.7903,11,5,4,2,7
3522435921,2015,8,14,44.9016,-93.1774,1.49208,573.739,171.842,11,8,7,2,6
3522435922,2015,8,14,44.9016,-93.1773,12.7325,174.275,151.089,11,8,6,2,0
3522435923,2015,8,14,44.9016,-93.1772,26.0948,340.922,161.981,11,9,6,2,2
3522435924,2015,8,14,44.9017,-93.1772,9.92869,254.82,12.104,11,3,2,2,1
3522435925,2015,8,14,44.9017,-93.1771,3.18199,362.266,132.68,11,3,2,2,2
3522435926,2015,8,14,44.9017,-93.1771,10.8278,686.07,221.303,11,6,1,2,7
3522435928,2015,8,14,44.9019,-93.1771,22.1113,762.984,223.91,11,3,2,2,10
3522435929,2015,8,14,44.9019,-93.1771,26.5608,713.166,139.686,11,5,4,2,9
3522435930,2015,8,14,44.902,-93.1771,24.5448,694.141,171.704,11,5,5,2,9
3522435931,2015,8,14,44.9021,-93.1771,71.1356,782.073,358.946,11,3,2,2,9
3522435932,2015,8,14,44.9022,-93.1771,0.461659,312.77,302.137,11,3,2,2,0
3522435938,2015,8,14,44.9029,-93.1771,13.8755,655.711,230.656,11,5,9,2,5
3522435939,2015,8,14,44.903,-93.1771,22.8006,614.558,247.829,11,4,6,2,6
3522435940,2015,8,14,44.9031,-93.1771,24.6035,672.404,330.975,11,4,5,2,6
3522435941,2015,8,14,44.9032,-93.1771,13.9428,602.351,232.041,11,4,4,2,6
3522435942,2015,8,14,44.9033,-93.1771,7.93266,400.62,18.12,11,5,3,2,3
3522435963,2015,8,14,44.9041,-93.1768,393.048,553.382,448.896,11,0,1,2,5
3522435964,2015,8,14,44.9041,-93.1768,80.18,576.298,222.398,11,3,0,2,5
3522435966,2015,8,14,44.9041,-93.1767,43.693,653.203,144.503,11,4,2,2,7
3522435967,2015,8,14,44.9041,-93.1767,22.0926,641.059,182.059,11,8,7,2,8
3522435968,2015,8,14,44.9041,-93.1766,84.7084,684.525,379.125,11,4,4,2,8
3522435969,2015,8,14,44.9041,-93.1766,52.5829,840.313,462.373,11,4,4,2,9
3522435970,2015,8,14,44.9041,-93.1765,10.1832,774.252,274.452,11,4,5,2,9
3522435971,2015,8,14,44.9041,-93.1764,6.66783,751.747,175.543,11,4,3,2,10
3522435972,2015,8,14,44.9041,-93.1763,15.6724,744.564,147.69,11,4,3,2,10
3522435973,2015,8,14,44.9041,-93.1762,17.3441,762.216,224.729,11,6,6,2,10
3522435974,2015,8,14,44.9041,-93.1761,28.4986,730.276,306.008,11,7,7,2,10
3522435975,2015,8,14,44.9041,-93.1759,54.9967,750.106,390.957,11,3,5,2,10
3522435976,2015,8,14,44.9042,-93.1758,0.408641,656.291,72.991,11,4,4,2,10
3522435977,2015,8,14,44.9042,-93.1756,4.22039,648.48,42.1505,11,4,3,2,10
3522435978,2015,8,14,44.9042,-93.1755,13.1894,630.355,50.8675,11,5,4,2,10
3522435979,2015,8,14,44.9042,-93.1753,17.0513,666.015,125.686,11,5,5,2,9
3522435998,2015,8,14,44.9041,-93.174,405.081,575.878,433.038,11,0,1,2,3
3522435999,2015,8,14,44.9041,-93.174,134.764,588.584,238.406,11,3,0,2,5
3522436001,2015,8,14,44.9041,-93.174,65.0188,650.282,120.082,11,4,1,2,7
3522436002,2015,8,14,44.9041,-93.1739,25.5334,580.836,85.2347,11,7,5,2,8
3522436003,2015,8,14,44.9041,-93.1739,24.6321,621.905,288.985,11,7,10,2,7
3522436004,2015,8,14,44.9041,-93.1738,56.0038,684.832,403.101,11,4,4,2,9
3522436005,2015,8,14,44.9041,-93.1737,20.8015,740.678,341.614,11,4,4,2,9
3522436006,2015,8,14,44.9041,-93.1736,1.14022,768.704,221.596,11,3,4,2,9
3522436007,2015,8,14,44.9041,-93.1735,7.77789,586.625,3.975,11,5,4,2,10
3522436008,2015,8,14,44.9041,-93.1734,23.0053,601.27,73.67,11,6,6,2,10
3522436009,2015,8,14,44.9041,-93.1734,24.1055,622.347,123.075,11,6,7,2,10
3522436010,2015,8,14,44.9041,-93.1733,19.3165,628.214,128.942,11,6,7,2,10
3522436013,2015,8,14,44.9041,-93.1732,134.917,180.171,60.87,11,3,3,2,0
3522436014,2015,8,14,44.9041,-93.173,96.0505,180.171,60.87,11,3,3,2,0
3522436019,2015,8,14,44.9041,-93.1723,5.54352,646.11,132.176,11,0,3,2,4
3522436022,2015,8,14,44.9041,-93.1722,15.5353,674.74,69.7228,11,5,2,2,7
3522436023,2015,8,14,44.9041,-93.1722,0.923618,664.757,179.128,11,7,7,2,9
3522436024,2015,8,14,44.9041,-93.1721,5.86882,653.516,311.022,11,8,12,2,7
3522436025,2015,8,14,44.9041,-93.1721,22.4214,714.13,444.741,11,6,8,2,9
3522436026,2015,8,14,44.9041,-93.172,28.0963,494.544,181.213,11,5,1,2,1
3522436036,2015,8,14,44.9042,-93.1717,141.287,499.105,326.379,11,0,4,2,3
3522436037,2015,8,14,44.9042,-93.1717,269.539,601.468,450.668,11,1,0,2,5
3522436038,2015,8,14,44.9042,-93.1717,53.4248,623.128,92.8628,11,3,0,2,6
3522436039,2015,8,14,44.9042,-93.1717,21.353,639.117,52.7683,11,3,2,2,7
3522436040,2015,8,14,44.9042,-93.1716,33.8492,591.805,14.8932,11,5,2,2,7
3522436041,2015,8,14,44.9042,-93.1716,20.7746,683.524,217.69,11,8,7,2,9
3522436042,2015,8,14,44.9042,-93.1715,82.2881,737.751,460.301,11,5,5,2,10
3522436043,2015,8,14,44.9042,-93.1714,1.21413,722.279,251.479,11,5,6,2,8
3522436044,2015,8,14,44.9042,-93.1714,20.2709,611.311,163.224,11,4,3,2,10
3522436045,2015,8,14,44.9042,-93.1713,4.71682,591.64,37.957,11,5,4,2,10
3522436046,2015,8,14,44.9042,-93.1712,9.29872,593.946,57.846,11,6,6,2,10
3522436047,2015,8,14,44.9042,-93.171,12.2185,626.393,208.393,11,5,10,2,8
3522436048,2015,8,14,44.9042,-93.1709,11.6691,698.484,249.583,11,3,4,2,10
3522436049,2015,8,14,44.9042,-93.1708,11.7023,660.043,38.643,11,4,3,2,10
3522436050,2015,8,14,44.9042,-93.1706,0.54132,600.561,6.061,11,4,4,2,10
3522436051,2015,8,14,44.9042,-93.1704,15.0386,608.004,53.1085,11,5,5,2,10
3522436052,2015,8,14,44.9042,-93.1703,31.6584,566.332,119.24,11,6,7,2,9
3522436053,2015,8,14,44.9042,-93.1701,40.7929,545.308,181.131,11,6,7,2,9
3522436054,2015,8,14,44.9042,-93.1699,23.5741,463.619,122.784,11,6,8,2,6
3522436055,2015,8,14,44.9042,-93.1697,15.4494,431.787,130.787,11,7,7,2,6
3522436056,2015,8,14,44.9042,-93.1695,19.4255,730.442,403.581,11,7,5,2,10
3522436057,2015,8,14,44.9042,-93.1693,6.08992,694.388,328.288,11,8,8,2,10
3522436058,2015,8,14,44.9042,-93.1691,1.3223,640.926,274.226,11,8,10,2,8
3522436059,2015,8,14,44.9042,-93.1689,36.5846,245.599,50.7577,11,4,1,2,2
3522436060,2015,8,14,44.9042,-93.1687,30.0513,245.599,50.7577,11,4,1,2,2
3522436061,2015,8,14,44.9042,-93.1685,36.7353,477.164,101.168,11,4,2,2,3
3522436062,2015,8,14,44.9042,-93.1682,38.4369,266.084,194.004,11,4,2,2,2
3522436122,2015,8,14,44.9042,-93.1657,15.051,614.705,106.438,11,2,0,2,5
3522436123,2015,8,14,44.9042,-93.1657,0.403612,615.538,42.6824,11,4,0,2,6
3522436124,2015,8,14,44.9042,-93.1657,26.0763,692.052,3.92775,11,3,1,2,7
3522436125,2015,8,14,44.9042,-93.1656,26.2662,586.01,3.92417,11,6,3,2,7
3522436126,2015,8,14,44.9042,-93.1656,58.3592,639.019,253.645,11,6,4,2,6
3522436127,2015,8,14,44.9042,-93.1655,102.084,724.877,424.858,11,4,3,2,8
3522436128,2015,8,14,44.9042,-93.1655,13.3513,598.916,50.6625,11,5,3,2,9
3522436129,2015,8,14,44.9042,-93.1654,45.6413,589.899,102.523,11,3,1,2,9
3522436130,2015,8,14,44.9042,-93.1653,26.1932,654.692,20.8261,11,4,2,2,9
3522436131,2015,8,14,44.9042,-93.1652,29.1634,659.602,96.6184,11,5,4,2,7
3522436144,2015,8,14,44.9045,-93.1645,295.965,616.453,405.533,11,2,0,2,5
3522436145,2015,8,14,44.9045,-93.1645,54.8952,596.387,70.5254,11,3,1,2,5
3522436154,2015,8,14,44.9045,-93.1644,512.429,592.175,438.086,11,1,0,2,5
3522436155,2015,8,14,44.9045,-93.1644,51.2624,410.979,55.9975,11,0,3,2,2
3522436162,2015,8,14,44.9044,-93.1643,445.43,670.49,503.034,11,1,0,2,5
3522436163,2015,8,14,44.9044,-93.1643,54.8777,601.818,39.2725,11,5,1,2,6
3522436164,2015,8,14,44.9044,-93.1643,1.67058,589.079,88.8841,11,6,3,2,7
3522436165,2015,8,14,44.9044,-93.1642,1.10838,679.375,208.904,11,7,7,2,7
3522436166,2015,8,14,44.9043,-93.1642,8.55925,680.411,237.784,11,4,5,2,8
3522436167,2015,8,14,44.9043,-93.1642,2.45773,727.881,209.948,11,3,4,2,8
3522436168,2015,8,14,44.9042,-93.1641,35.6192,669.945,202.496,11,3,1,2,9
3522436169,2015,8,14,44.9042,-93.1641,23.7761,600.274,87.2859,11,4,3,2,0
3522436194,2015,8,14,44.9038,-93.1638,352.486,364.072,239.072,12,1,4,2,2
3522436195,2015,8,14,44.9038,-93.1638,232.846,276.675,151.693,12,2,4,2,1
3522436196,2015,8,14,44.9038,-93.1638,141.892,242.648,117.851,12,2,4,2,2
3522436197,2015,8,14,44.9038,-93.1638,79.4756,244.312,116.309,12,1,4,2,2
3522436198,2015,8,14,44.9038,-93.1638,26.9739,241.507,81.9121,12,1,4,2,2
3522436199,2015,8,14,44.9038,-93.1638,14.0664,252.239,71.0552,12,2,4,2,2
3522436200,2015,8,14,44.9038,-93.1638,7.16045,247.495,47.7622,12,2,4,2,2
3522436201,2015,8,14,44.9038,-93.1638,4.02029,239.219,28.7687,12,1,3,2,2
3522436202,2015,8,14,44.9038,-93.1638,1.88911,239.924,23.8331,12,2,4,2,2
3522436203,2015,8,14,44.9038,-93.1638,0.114629,238.475,13.8227,12,1,3,2,2
3522436204,2015,8,14,44.9038,-93.1638,0.0755889,241.658,16.5859,12,1,4,2,2
3522436205,2015,8,14,44.9038,-93.1638,2.62834,251.978,23.6879,12,1,4,2,2
3522436206,2015,8,14,44.9038,-93.1638,3.34959,249.531,21.5797,12,1,4,2,2
3522436207,2015,8,14,44.9038,-93.1638,4.48477,237.726,10.526,12,1,4,2,2
3522436208,2015,8,14,44.9038,-93.1638,5.2908,242.301,15.1413,12,2,4,2,2
3522436209,2015,8,14,44.9038,-93.1638,2.90594,238.664,12.5319,12,1,3,2,2
3522436210,2015,8,14,44.9038,-93.1638,3.44483,240.856,13.2027,12,1,4,2,2
3522436211,2015,8,14,44.9038,-93.1638,3.06634,251.11,23.41,12,2,4,2,2
3522436212,2015,8,14,44.9038,-93.1638,4.0013,252.736,25.1192,12,2,4,2,2
3522436213,2015,8,14,44.9038,-93.1638,3.76958,345.949,119.338,12,2,4,2,2
3522436214,2015,8,14,44.9038,-93.1638,4.71013,343.886,116.825,12,2,4,2,2
3522436215,2015,8,14,44.9038,-93.1638,5.20514,249.24,22.6437,12,2,4,2,2
3522436216,2015,8,14,44.9038,-93.1638,4.77232,248.955,22.455,12,1,4,2,2
3522436217,2015,8,14,44.9038,-93.1638,4.58493,248.88,22.3639,12,2,4,2,2
3522436218,2015,8,14,44.9038,-93.1638,5.78183,261.282,34.4555,12,2,4,2,2
3522436219,2015,8,14,44.9038,-93.1638,2.88859,241.897,15.997,12,2,3,2,2
3522436220,2015,8,14,44.9038,-93.1638,3.20307,242.253,16.353,12,1,4,2,2
3522436221,2015,8,14,44.9038,-93.1638,4.45793,240.642,14.7574,12,1,4,2,2
3522436222,2015,8,14,44.9038,-93.1638,3.09616,250.838,25.4297,12,1,4,2,2
3522436223,2015,8,14,44.9038,-93.1638,3.65745,251.749,26.349,12,1,4,2,2
3522436224,2015,8,14,44.9038,-93.1638,1.6999,251.059,27.4424,12,1,3,2,2
3522436225,2015,8,14,44.9038,-93.1638,2.98498,253.818,31.2402,12,1,4,2,2
3522436226,2015,8,14,44.9038,-93.1638,1.37129,251.632,30.0501,12,1,3,2,2
3522436227,2015,8,14,44.9038,-93.1638,1.23704,252.477,31.577,12,1,4,2,2
3522436228,2015,8,14,44.9038,-93.1638,1.88772,241.037,20.137,12,1,4,2,2
3522436229,2015,8,14,44.9038,-93.1638,0.721055,237.203,16.8855,12,2,3,2,2
3522436230,2015,8,14,44.9038,-93.1638,0.382374,237.543,18.0828,12,1,4,2,2
3522436231,2015,8,14,44.9038,-93.1638,0.634197,244.205,25.5012,12,2,4,2,2
3522436232,2015,8,14,44.9038,-93.1638,1.70001,240.734,23.134,12,2,4,2,2
3522436233,2015,8,14,44.9038,-93.1638,2.48302,240.266,22.666,12,1,4,2,2
3522436234,2015,8,14,44.9038,-93.1638,2.53896,241.081,23.9946,12,1,4,2,2
3522436235,2015,8,14,44.9038,-93.1638,1.23118,247.862,31.762,12,2,4,2,2
3522436236,2015,8,14,44.9038,-93.1638,0.146307,245.511,29.411,12,2,3,2,2
3522436237,2015,8,14,44.9038,-93.1638,0.576491,240.699,24.2034,12,2,4,2,2
3522436238,2015,8,14,44.9038,-93.1638,1.07294,239.857,23.0104,12,1,4,2,2
3522436239,2015,8,14,44.9038,-93.1638,1.60833,241.444,23.844,12,1,4,2,2
3522436240,2015,8,14,44.9038,-93.1638,2.02887,248.746,31.0536,12,2,4,2,2
3522436241,2015,8,14,44.9038,-93.1638,2.74674,247.349,28.5668,12,2,4,2,2
3522436242,2015,8,14,44.9038,-93.1638,2.53879,249.513,31.3592,12,1,4,2,2
3522436243,2015,8,14,44.9038,-93.1638,3.09233,247.502,28.7349,12,2,4,2,2
3522436244,2015,8,14,44.9038,-93.1638,2.79659,241.888,23.7574,12,2,4,2,2
3522436245,2015,8,14,44.9038,-93.1638,3.09799,241.503,22.703,12,1,4,2,2
3522436246,2015,8,14,44.9038,-93.1638,2.87646,241.337,22.537,12,1,4,2,2
3522436247,2015,8,14,44.9038,-93.1638,2.68472,242.089,23.9264,12,2,4,2,2
3522436248,2015,8,14,44.9038,-93.1638,1.74001,239.633,21.5631,12,1,3,2,2
3522436249,2015,8,14,44.9038,-93.1638,1.32648,242.749,25.7367,12,1,4,2,2
3522436250,2015,8,14,44.9038,-93.1638,1.7743,250.727,33.587,12,1,4,2,2
3522436251,2015,8,14,44.9038,-93.1638,1.50196,252.585,34.9517,12,2,4,2,2
3522436252,2015,8,14,44.9038,-93.1638,0.285964,243.831,26.1977,12,2,4,2,2
3522436253,2015,8,14,44.9038,-93.1638,1.36997,243.489,25.3653,12,1,4,2,2
3522436254,2015,8,14,44.9038,-93.1638,2.19419,244.318,25.4248,12,1,4,2,2
3522436255,2015,8,14,44.9038,-93.1638,2.61993,243.061,24.1224,12,1,4,2,2
3522436256,2015,8,14,44.9038,-93.1638,3.93322,241.836,21.3697,12,2,4,2,2
3522436257,2015,8,14,44.9038,-93.1638,4.36959,239.79,17.9594,12,1,4,2,2
3522436258,2015,8,14,44.9038,-93.1638,2.06389,240.631,20.1002,12,1,3,2,2
3522436259,2015,8,14,44.9038,-93.1638,2.24328,241.748,21.948,12,2,4,2,2
3522436260,2015,8,14,44.9038,-93.1638,0.141684,241.773,21.9337,12,1,3,2,2
3522436261,2015,8,14,44.9038,-93.1638,0.965746,250.019,29.7493,12,2,4,2,2
3522436262,2015,8,14,44.9038,-93.1638,0.70802,241.87,21.8228,12,2,3,2,2
3522436263,2015,8,14,44.9038,-93.1638,2.72096,241.061,21.1488,12,1,4,2,2
3522436264,2015,8,14,44.9038,-93.1638,0.494289,241.577,21.177,12,1,3,2,2
3522436265,2015,8,14,44.9038,-93.1638,0.840541,243.557,23.157,12,2,4,2,2
3522436266,2015,8,14,44.9038,-93.1638,0.053699,243.294,22.3727,12,1,3,2,2
3522436267,2015,8,14,44.9038,-93.1638,1.26008,243.831,23.3101,12,1,3,2,2
3522436268,2015,8,14,44.9038,-93.1638,1.12752,250.852,28.9376,12,1,3,2,2
3522436269,2015,8,14,44.9038,-93.1638,0.426312,255.337,34.2947,12,1,4,2,2
3522436270,2015,8,14,44.9038,-93.1638,0.598471,253.117,31.617,12,2,3,2,2
3522436271,2015,8,14,44.9038,-93.1638,0.663506,248.518,26.9808,12,2,4,2,2
3522436272,2015,8,14,44.9038,-93.1638,0.651398,246.818,24.9271,12,1,3,2,2
3522436273,2015,8,14,44.9038,-93.1638,1.2263,249.127,27.1164,12,2,4,2,2
3522436274,2015,8,14,44.9038,-93.1638,1.95265,241.448,18.9101,12,2,4,2,2
3522436275,2015,8,14,44.9038,-93.1638,4.06214,244.031,21.0316,12,1,4,2,2
3522436276,2015,8,14,44.9038,-93.1638,1.24026,241.413,19.513,12,1,3,2,2
3522436277,2015,8,14,44.9038,-93.1638,2.03341,242.23,20.33,12,2,4,2,2
3522436278,2015,8,14,44.9038,-93.1638,0.998972,241.602,19.702,12,1,3,2,2
3522436279,2015,8,14,44.9038,-93.1638,1.14025,244.076,22.176,12,2,4,2,2
3522436280,2015,8,14,44.9038,-93.1638,0.402215,244.504,21.9412,12,1,3,2,2
3522436281,2015,8,14,44.9038,-93.1638,0.153872,244.078,20.6096,12,1,3,2,2
3522436282,2015,8,14,44.9038,-93.1638,0.13141,244.163,19.363,12,2,3,2,2
3522436283,2015,8,14,44.9038,-93.1638,0.471598,243.822,19.022,12,1,3,2,2
3522436284,2015,8,14,44.9038,-93.1638,0.961363,244.385,19.585,12,1,3,2,2
3522436285,2015,8,14,44.9038,-93.1638,0.650801,254.864,28.992,12,1,4,2,2
3522436286,2015,8,14,44.9038,-93.1638,1.05051,255.747,30.0762,12,2,4,2,2
3522436287,2015,8,14,44.9038,-93.1638,0.435436,250.605,25.4839,12,2,3,2,2
3522436288,2015,8,14,44.9038,-93.1638,1.38344,243.164,18.264,12,1,3,2,2
3522436289,2015,8,14,44.9038,-93.1638,0.899133,241.963,17.5431,12,2,3,2,2
3522436290,2015,8,14,44.9038,-93.1638,1.64845,241.651,17.7601,12,1,4,2,2
3522436291,2015,8,14,44.9038,-93.1638,0.95722,244.101,20.3482,12,1,3,2,2
3522436292,2015,8,14,44.9038,-93.1638,1.5893,243.472,20.172,12,1,4,2,2
3522436293,2015,8,14,44.9038,-93.1638,0.836228,242.619,19.418,12,2,3,2,2
3522436294,2015,8,14,44.9039,-93.1638,0.945405,241.027,17.7147,12,1,3,2,2
3522436295,2015,8,14,44.9039,-93.1638,0.616487,244.277,20.5702,12,1,3,2,2
3522436296,2015,8,14,44.9039,-93.1638,0.744924,249.155,24.755,12,2,3,2,2
3522436297,2015,8,14,44.9039,-93.1638,1.89574,244.752,20.3187,12,2,4,2,2
3522436298,2015,8,14,44.9039,-93.1638,1.82065,242.74,17.84,12,1,3,2,2
3522436299,2015,8,14,44.9039,-93.1638,2.55838,243.549,18.748,12,1,4,2,2
3522436300,2015,8,14,44.9039,-93.1638,1.45031,241.344,16.944,12,1,3,2,2
3522436301,2015,8,14,44.9039,-93.1638,1.59112,243.467,19.067,12,2,4,2,2
3522436302,2015,8,14,44.9039,-93.1638,0.731734,243.066,19.5862,12,1,3,2,2
3522436303,2015,8,14,44.9039,-93.1638,0.864035,246.077,22.748,12,1,4,2,2
3522436304,2015,8,14,44.9039,-93.1638,0.410108,251.747,28.1543,12,1,3,2,2
3522436305,2015,8,14,44.9039,-93.1638,2.79464,253.879,28.5228,12,1,4,2,2
3522436306,2015,8,14,44.9039,-93.1638,2.27684,255.596,29.69,12,2,3,2,2
3522436307,2015,8,14,44.9039,-93.1638,2.37776,269.403,43.903,12,2,4,2,2
3522436308,2015,8,14,44.9039,-93.1638,2.55907,346.67,121.17,12,2,3,2,2
3522436309,2015,8,14,44.9039,-93.1638,1.47309,346.841,121.941,12,2,3,2,2
3522436310,2015,8,14,44.9039,-93.1638,0.230553,242.427,17.9608,12,2,3,2,2
3522436311,2015,8,14,44.9039,-93.1638,0.704172,242.428,17.6307,12,1,3,2,2
3522436312,2015,8,14,44.9039,-93.1638,0.0235084,243.491,18.691,12,1,3,2,2
